Column A,Column B,Start Position,End Position
"זאנוויל ויינברגר, ישראל אדלר, פנחס ביכלר, מקהלת מלכות - מחרוזת תורה פרק קי_ט - Copy",פנחס ביכלר,6,7
"זאנוויל ויינברגר, ישראל אדלר, פנחס ביכלר, מקהלת מלכות - מחרוזת תורה פרק קי_ט - Copy",מקהלת מלכות,9,10
רבי נחמן מאומן רמיקס די ג_י יהודה מור,יהודה מור,6,7
שימי סקלר ואברימי לונגר מבצעים את אדון עולם של שמילי אונגר,שמילי אונגר,9,10
להקת שלשלת גוניור חוזרת עם סינגל חדש שירו להשם,שלשלת,1,1
הפייטן משה לוק משיק לפני חג הפסח סינגל חדש “פודה מצר ענני,משה לוק,1,2
"דוד ברגר, מקהלת שירה - ברוך הוא אלוקינו",מקהלת שירה,3,4
"שייע גרוס, יואלי קליין וארי היל בסינגל פורימי ''לך אל המלך''",יואלי קליין,3,4
פיני איינהורן בטעימות ראשון מתוך האלבום הטרי פיני,פיני איינהורן,0,1
אתה שומר 2022 ''בקולו של יעקב שוואקי פרק שמיני בסדרת ''קפיצת הדרך'',יעקב שוואקי,6,7
צבי גרינהיים בהמנון שמחה חדש ''תמיד בשמחה'',צבי גרינהיים,0,1
"אייל אביב, ממשיך להפתיע ומוציא סינגל ווקאלי דרבי מאיר עננו",אייל אביב,0,1
יוסי טויטו - כתר,יוסי טויטו,0,1
נפתלי קמפה והאלפים שרו במופע ''גרש את העצבות'',נפתלי קמפה,0,1
ברק כהן - תפילתי,ברק כהן,0,1
רימיקס לשיר של ישי ריבו לשוב הביתה,ישי ריבו,3,4
"אלפים בזיץ בבנייני האומה עם שמואלי אונגר וענק הזמר החסידי מרדכי בן-דוד, ועוד",מרדכי בן-דוד,10,13
אברהם פריד במחרוזת מלהיטיו הישנים,אברהם פריד,0,1
מנדי וייס בביצוע ליצירתו של יוסי גרין – ״אהבת השם״,מנדי וייס,0,1
מנדי וייס בביצוע ליצירתו של יוסי גרין – ״אהבת השם״,יוסי גרין,5,6
הרב יונתן שטנצל מספר עדות מטלטלת - חזר מהמתים - נס מירון,יונתן שטנצל,1,2
נחמן זלטא - נחל נובע מקור חכמה,נחמן זלטא,0,1
"מקהלת מלכות, שרוליק קלצקין, צביקי רובין מגישים 'משקה'",מקהלת מלכות,0,1
אלי הרצליך בלהיט קיץ חדש רק לתת,אלי הרצליך,0,1
ארמונו של מלך רמיקס ביני לנדאו ודי ג_י ניר טולדנו,ביני לנדאו,4,5
שמולי שניידער מחדש את הלהיט זוכה של מרדכי בן דוד,מרדכי בן דוד,7,9
מיילך קאהן מדבר על הכל,מיילך קאהן,0,1
דוד כהן בסינגל באווירה חורפית מרענן ''השיר שלי'',דוד כהן,0,1
"05-השם מלך-גד, בני אלבז",בני אלבז,5,6
תוכנית מיוחדת לפורים בערוץ 'הידברות' בהגשת יובל טייב,יובל טייב,8,9
מקהלת מלכות - כתר יתנו לך,מקהלת מלכות,0,1
בוא לפה  ווקאלי שמחה פרידמן ויונתן שטרן,שמחה פרידמן,4,5
אהרל'ה סאמעט & מוטי ויזל בשיר מיוחד ''דבקה נפשי'',מוטי ויזל,3,4
מנחם שוקרון בסינגל שלישי ''בדרך אליי'',מנחם שוקרון,0,1
מירון תשע''ח הילולת רבי שמעון בעדשה של דוד כהן,דוד כהן,7,8
יואלי קליין & שייע גרוס וארי היל מגישים לבוא אל המלך,יואלי קליין,0,1
אריאל זילבר מגיש סינגל חדש ''מזמור לתודה'',אריאל זילבר,0,1
"הערשי רוטנברג, אהר'לע סאמעט, שוכי גולדשטיין, פנחס ביכלר, הערשי סגל, מקהלת מלכות - מיין לעכטעלע",הערשי רוטנברג,0,1
"הערשי רוטנברג, אהר'לע סאמעט, שוכי גולדשטיין, פנחס ביכלר, הערשי סגל, מקהלת מלכות - מיין לעכטעלע",שוכי גולדשטיין,6,7
"הערשי רוטנברג, אהר'לע סאמעט, שוכי גולדשטיין, פנחס ביכלר, הערשי סגל, מקהלת מלכות - מיין לעכטעלע",פנחס ביכלר,9,10
"הערשי רוטנברג, אהר'לע סאמעט, שוכי גולדשטיין, פנחס ביכלר, הערשי סגל, מקהלת מלכות - מיין לעכטעלע",מקהלת מלכות,15,16
פיני שכטר ולוזי קלצקו בסינגל ''על אלה'' בעקבות האסון,פיני שכטר,0,1
יענקי ברוין וארי פרקש בקטע מרגש בקבלת פנים,יענקי ברוין,0,1
רועי הרוש & אליקם בוטה בסינגל חדש ''אנא'',רועי הרוש,0,1
רועי הרוש & אליקם בוטה בסינגל חדש ''אנא'',אליקם בוטה,3,4
עמרם גרין ומקהלת חסידי צאנז בשיר מיוחד לשבת קודש,עמרם גרין,0,1
יפתח דקל - עומק האהבה,יפתח דקל,0,1
הבעל המנגן ר' מאיר אדלר בשירי שמחה והתעררות בכניסה לחדרו בביהח של מרן ראש הישיבה,מאיר אדלר,4,5
משה דדון & גיא קהלני - אזמרה,משה דדון,0,1
משה דדון & גיא קהלני - אזמרה,גיא קהלני,3,4
יידל ורדיגר מתכונן לסליחות,יידל ורדיגר,0,1
דוגמה - ברוך שלום,ברוך שלום,2,3
07 אחת שאלתי - נפתלי קמפה,נפתלי קמפה,4,5
הופעה אוהד מושקוביץ ותזמורת כרומה,אוהד מושקוביץ,1,2
"מנחם לוי, יוני שלמה - וידעו כי אתה",מנחם לוי,0,1
"מנחם לוי, יוני שלמה - וידעו כי אתה",יוני שלמה,3,4
רולי דיקמן - גדול השלום,רולי דיקמן,0,1
09 רזי עולם - אברימי רוט,אברימי רוט,4,5
קיים את הילד - שלומי גרטנר & יוסי גרין,שלומי גרטנר,4,5
קיים את הילד - שלומי גרטנר & יוסי גרין,יוסי גרין,7,8
פרחי ירושלים – ונתנה תוקף,פרחי ירושלים,0,1
יהודה גרין - וכל מי שעוסקים,יהודה גרין,0,1
"אייזיק האניג, מקהלות שירה ויונגערליך ביצעו את ובמקהלות",אייזיק האניג,0,1
דודו אהרון - הנה היא נכנסת - הקליפ הרשמי!,דודו אהרון,0,1
ירון בר מרגש ומחדש ''חמול'',ירון בר,0,1
אייזיק האניג בקאבר נוסטלגי לייב ''קדש את שמך'',אייזיק האניג,0,1
משה לוק ושמעון סיבוני בסינגל חדש עטרת ראשינו,משה לוק,0,1
גיל ישראלוב - ויהי נועם (לייב),גיל ישראלוב,0,1
בן ציון שנקר זל 18 דקות של מיטב שיריו,בן ציון שנקר,0,2
מיכה גמרמן באלבום חדש האזינו לשיר רק להודות,מיכה גמרמן,0,1
אלעד שער מחדש את יאיר גדסי – אמונה,אלעד שער,0,1
אלעד שער מחדש את יאיר גדסי – אמונה,יאיר גדסי,4,5
ילד הפלא דודי לינקר מבצע את היצירה של ר' יום טוב זל 'קבלת התורה',דודי לינקר,2,3
שרולי ברונכר אברומי וינברג שובו אלי,שרולי ברונכר,0,1
מנדי וייס איציק אייזנשטט ומקהלת מלכות בביצוע תוסס ''ברודער'ס'',מנדי וייס,0,1
ארי ברמן בסינגל ביכורים ''מודים'',ארי ברמן,0,1
סיבת הסיבות  קאבר - אינסטרומנטלי דוידי נחשון,דוידי נחשון,7,8
אבי מילר בסינגל חדש ''הכל עובר'',אבי מילר,0,1
"מוטי ויזל, בנצי קלצקין ומקהלת 'נשמה' מגישים ''והסר ממני''",מוטי ויזל,0,1
"מוטי ויזל, בנצי קלצקין ומקהלת 'נשמה' מגישים ''והסר ממני''",בנצי קלצקין,3,4
אהרן רזאל במשלוח מנות מוזיקלי הולך ללמוד,אהרן רזאל,0,1
אני מאמין משה קליין,משה קליין,2,3
אלי הרצליך עם אלבום שני משובח הרצליך 2 - דוגמה,אלי הרצליך,0,1
מרדכי שפירא משחרר את ''והיא שעמדה'',מרדכי שפירא,0,1
ברוך שלום ומשוררים מקפיצים עם מחרוזת דאנס חסידי,ברוך שלום,0,1
משולם גרינברגר והילד בנצי קלצקין בסינגל חדש אני מאמין,משולם גרינברגר,0,1
משולם גרינברגר והילד בנצי קלצקין בסינגל חדש אני מאמין,בנצי קלצקין,3,4
דוד כהן שר ''כל תפילותי'' של אלי הרצליך לכבוד חתונתו,דוד כהן,0,1
דוד כהן שר ''כל תפילותי'' של אלי הרצליך לכבוד חתונתו,אלי הרצליך,8,9
מקהלת שירה בביצוע ווקאלי מרהיב ''שירה זינגט שירה'',מקהלת שירה,0,1
שמואל הררי מבצע חנן בן ארי ''שבורי לב'',שמואל הררי,0,1
שמואל הררי מבצע חנן בן ארי ''שבורי לב'',חנן בן ארי,3,5
שלומי גרטנר - אשרי העם (לייב),שלומי גרטנר,0,1
עיקר לימוד האדם  דרשו זאנוויל ויינברגר ובנצי קלצקין,זאנוויל ויינברגר,5,6
בערי וועבר בביצוע ווקאלי מרגש לשיר ''איפה כולם'',בערי וועבר,0,1
נאור אלחדד מרגש בסינגל חדש - 'מי אדיר',נאור אלחדד,0,1
יונתן שטרן בביצוע ווקאלי לשיר אש,יונתן שטרן,0,1
ירון בר  קדושת פורים,ירון בר,0,1
שלומי קאופמן ותזמורת קרהומה במחרוזת שוואקי,שלומי קאופמן,0,1
ירון בר - קדושת פורים,ירון בר,0,1
שמילי אונגר חוזר שוב באלבום חדש ''חוזר לבמה'',שמילי אונגר,0,1
שלוימי מאיר וילד הפלא בנצי קלצקין ריגשו בחופה ''שערי שמים'',בנצי קלצקין,4,5
יונתן שטרן שר באקפלה מעוז צור,יונתן שטרן,0,1
ניר קפטן בסינגל שלישי – מלאכי שמיים,ניר קפטן,0,1
ישי ריבו סיבת הסיבות רימיקס,ישי ריבו,0,1
הזמר גיל ישראלוב מבקש תעשו לו טובה בלי פוליטיקות,גיל ישראלוב,1,2
הזמר החסידי ר' שרגי גשטטנר ז''ל שנהרג במירון בשירה חֲמוֹל עַל מַעֲשֶׂיךָ,שרגי גשטטנר,4,5
"דוידי נחשון, מנחם פרנקל צמאה לך נפשי",דוידי נחשון,0,1
ברוך שלום בלסופסקי מגיש סינגל חדש וקצבי בשם ''מחדש'',ברוך שלום,0,1
אסף שפר בסינגל חדש ''דקה של תודה'',אסף שפר,0,1
ילד הפלא אברהם חיים גרין ''ויהי נועם'',אברהם חיים גרין,2,4
יונתן שינפלד 'תורה הקדושה',יונתן שינפלד,0,1
אברימי רוט - מלאכי השרת - ווקאלי,אברימי רוט,0,1
"04 - אברימי רוט, דודי הרץ ושלמה כהן - להתענג",אברימי רוט,2,3
"04 - אברימי רוט, דודי הרץ ושלמה כהן - להתענג",דודי הרץ,5,6
רבי יואל ראטה שר עם תלמידיו העצה לקורונה - רק אמונה,יואל ראטה,1,2
שרולי ליפשיץ בסינגל חדש 'ותיהב לי בנין דיכרין',שרולי ליפשיץ,0,1
מאיר חג'בי בביצוע ווקאלי אהבת חינם,מאיר חג'בי,0,1
קבלת שבת יואל אלהרר,יואל אלהרר,2,3
השיר החדש של אברהם פריד ואביב גפן ''בצורת'',אברהם פריד,3,4
דוד שמחה - עוד ישמע,דוד שמחה,0,1
יוני גנוט - וטהר ליבנו,יוני גנוט,0,1
מרדכי בן דוד בסינגל חדש דייייי,מרדכי בן דוד,0,2
משה חבושה בקטע חזנות אשכנזית למהדרין,משה חבושה,0,1
הלל מאיר מצדיע ללומדי התורה אשרי העם,הלל מאיר,0,1
בערי וובר ברוך לוין מרדכי שפירא בני פרידמן  Many Voices One Song‏,בערי וובר,0,1
בערי וובר ברוך לוין מרדכי שפירא בני פרידמן  Many Voices One Song‏,ברוך לוין,2,3
בערי וובר ברוך לוין מרדכי שפירא בני פרידמן  Many Voices One Song‏,מרדכי שפירא,4,5
בערי וובר ברוך לוין מרדכי שפירא בני פרידמן  Many Voices One Song‏,בני פרידמן,6,7
משה חבושה - ערבים עלי דברי דוד,משה חבושה,0,1
"יהודי גלילי, קובי גרינבוים ומקהלת מלכות ריגשו בחופה",קובי גרינבוים,3,4
ברק גרוסברג בסינגל חדש ומפתיע ''לא מאוחר'',ברק גרוסברג,0,1
10 הפרויקט של רביבו – מחרוזת יפה ותמה,הפרויקט של רביבו,1,3
דייויד טויב ותזמורת פייער ביצוע מרגש להנני,דייויד טויב,0,1
חיים משה רכניץ מארח את משה מנדלוביץ ''לא אשכחך'',משה מנדלוביץ,5,6
גיל ישראלוב בסינגל חדש רק תשמח,גיל ישראלוב,0,1
אמיר אליהו מחדש עמנו ישראל,אמיר אליהו,0,1
אברימי רוט בביצוע מיוחד ''אל תירא'',אברימי רוט,0,1
לוי כהן מגיש סינגל חדש שהלחין בעצמו - כורעים,לוי כהן,0,1
יואלי דיקמן משחרר סינגל חופות חדש ''תפילה לחופה'',יואלי דיקמן,0,1
יוסף קרדונר משחרר את הסינגל לב טהור,יוסף קרדונר,0,1
יוסף קרדונר משחרר את הסינגל לב טהור,לב טהור,5,6
זאנוויל ויינברגר ו'מלכות' בסיום השס - והגית בו,זאנוויל ויינברגר,0,1
בערי וועבר - געב א שמייכל (תן חיוך),בערי וועבר,0,1
אבי בן ישראל מגיש ממלכת אביחצירא,אבי בן ישראל,0,2
אופיר סלומון - שמחה הלילה,אופיר סלומון,0,1
נאור אלחדד בקאבר לשיר של שוואקי 'תפילת כלה',נאור אלחדד,0,1
מיקי שפיצר מפתיע בשיר- רפאנו,מיקי שפיצר,0,1
מאיר רוזנברג בסינגל אמונה חדש ''שיויתי השם'',מאיר רוזנברג,0,1
16 יונתן שחר – זוכר,יונתן שחר,1,2
"אברהם משה ברדוגו ועמי כהן - אדמה ושמים - א,ב,ג",אברהם משה ברדוגו,0,2
טראק הלהיטים של איתי די ג_י נדב ביטון,נדב ביטון,6,7
מאיר גרין בסינגל אלולי חדש ימי רחמים,מאיר גרין,0,1
שמולי שניידר ומקהלת הילדים 'שיר ושבח' לשיר של יענקי דסקל ''ויהיו זרעי'',יענקי דסקל,10,11
האחים סלומון מארחים את איתן כ''ץ ''ברכך'',האחים סלומון,0,1
משה קליין & ישראל סוסנה במופע מיוחד,משה קליין,0,1
משה קליין & ישראל סוסנה במופע מיוחד,ישראל סוסנה,3,4
"03 יהודה גרין, שלמה קרליבך ז''ל - עם ישראל",יהודה גרין,1,2
"03 יהודה גרין, שלמה קרליבך ז''ל - עם ישראל",שלמה קרליבך,4,5
חיים ישראל בסינגל חדש ומיוחד לימים אלו ''תפילות'',חיים ישראל,0,1
שמחה ליינר בשיר הראשון מאלבומו החדש כל הכבוד - 'לך',שמחה ליינר,0,1
עמיר בניון שר 'ירושלים,עמיר בניון,0,1
אברהם פריד בתוכנית חג מיוחדת מלאה בדברי תורה ווארטים ושירים לכבודו של המועד והחג הכי שמח בשנה,אברהם פריד,0,1
יוני שלמה  בטח בהשם,יוני שלמה,0,1
60 - שופכים לב כמים - מוטי שטיינמץ,מוטי שטיינמץ,6,7
"ישראל אדלר, מקהלת נרננה, אלי מרקוס ''פורים כפורים בקאריביים''",ישראל אדלר,0,1
"ישראל אדלר, מקהלת נרננה, אלי מרקוס ''פורים כפורים בקאריביים''",מקהלת נרננה,3,4
"ישראל אדלר, מקהלת נרננה, אלי מרקוס ''פורים כפורים בקאריביים''",אלי מרקוס,6,7
סט להיטים קיץ 2021 נחמן פילמר,נחמן פילמר,4,5
לוי כהן בסינגל חדש ''טאטע'',לוי כהן,0,1
"מקהלת מלכות, זאנוויל וינברגר, משולם גרינברגר, ילד הפלא בנצי קלצקין ב'קולולם' ווקאלי ''ותעורר''",מקהלת מלכות,0,1
"מקהלת מלכות, זאנוויל וינברגר, משולם גרינברגר, ילד הפלא בנצי קלצקין ב'קולולם' ווקאלי ''ותעורר''",משולם גרינברגר,6,7
"מקהלת מלכות, זאנוויל וינברגר, משולם גרינברגר, ילד הפלא בנצי קלצקין ב'קולולם' ווקאלי ''ותעורר''",בנצי קלצקין,11,12
עדן חסון - זה בא אליי בלילה   Eden Hason - Ze Ba Elay Balayla (320  kbps) (file,עדן חסון,0,1
יונתן שינפלד - ה' העלית,יונתן שינפלד,0,1
הראל טל הלחין ושר - 'הנה הגאולה',הראל טל,0,1
ישראל סוסנה שנוצרה בבידוד ''אליהו הנביא זכור לטוב'',ישראל סוסנה,0,1
אתה בחרתנו – אברהם פריד שר מתוך האלבום של החדש רכניץ,אברהם פריד,3,4
"ברוך לוין, ריבי שוועבעל, ארי שונפלד, ישעיה לוין A Thousand Voices - ''אלף קולות''",ברוך לוין,0,1
שרולי ברונכר ומאיר גרין הוציאו שיר חדש לזכר הרוגי מירון ''עד מתי'',שרולי ברונכר,0,1
אבי קראוס ומקהלת מנגן בסינגל חדש ''אנא'',אבי קראוס,0,1
"דודי קאליש משיק אלבום סולו ראשון, זאג שוין ווען",דודי קאליש,0,1
יחיאל ליכטיגר ומקהלת 'שפתותינו נרננה' מרגשים עם ''כרחם אב'',יחיאל ליכטיגר,0,1
בני פרידמן בסינגל חדש באווירת הימים הנוראים ''אבינו מלכנו'',בני פרידמן,0,1
"שלומי ורצברגר, יענקי דסקל ומקהלת ויז'ניץ בביצוע מרגש ''והי' ה' למלך''~1",יענקי דסקל,3,4
צבי טוקצינסקי - אומן אומן ראש השנה,צבי טוקצינסקי,0,1
קָטֹנְתִּי מִכֹּל הַחֲסָדִים - דודי קנופלר שר,דודי קנופלר,4,5
יוסף קרדונר שר ''פדה בשלום'' - ברסלב וחב''ד נפגשים מתוך פרויקט 'צמאה',יוסף קרדונר,0,1
מוטי פלדמן בביצוע מרגש ''מי יודע'',מוטי פלדמן,0,1
אריק דביר - בין כסא לעשור,אריק דביר,0,1
מיילך קאהן בסינגל קצבי חדש נחמו עמי,מיילך קאהן,0,1
מקהלת הילדים 'אידישע נחת' והמלחין יוסי גרין במחרוזת ''תשרי נחת'',יוסי גרין,7,8
יעקב שוואקי מגיש ''א-לי למה עזבתני'' לזכר הקדושים מאסון מירון (יש מוזיקה),יעקב שוואקי,0,1
ירון בר בגרסה ווקאלית ''ימים של שקט'',ירון בר,0,1
מחרוזת פורים אברהם דויטש,אברהם דויטש,2,3
ושמרו-אלי הרצליך ועדי רן,אלי הרצליך,2,3
אליהו חייט You Have a Choice,אליהו חייט,0,1
שמחה פרידמן  בקרוב (יתגדל)  רמיקס  נדב ביטון,שמחה פרידמן,0,1
שמחה פרידמן  בקרוב (יתגדל)  רמיקס  נדב ביטון,נדב ביטון,10,11
אייל דביר - מהמעט שנשאר,אייל דביר,0,1
"09 סענדר געלב, שלום סאל, ופרחי שיר ושבח - נחמה",שלום סאל,4,5
חיים ישראל משחרר סינגל נוסף בשם ''חיברתי מנגינות'',חיים ישראל,0,1
אבי בן ישראל וילד הפלא נהוראי תורג'מן - ואפילו בהסתרה,אבי בן ישראל,0,2
אבי בן ישראל וילד הפלא נהוראי תורג'מן - ואפילו בהסתרה,נהוראי תורג'מן,5,6
אהרון סיטבון - שיר חדש,אהרון סיטבון,0,1
זאנוויל ויינברגר ותזמורת 'אורות BAND' – על ישראל ועל רבנן,זאנוויל ויינברגר,0,1
מיכה גמרמן - מחרוזת חנוכה,מיכה גמרמן,0,1
ליפא שמעלצר חשף שיר חדש וריגש עם שיר ישן ב'סיום השס,ליפא שמעלצר,0,1
איתן כץ גוט פורים,איתן כץ,0,1
משה דוד שטיין בסינגל חדש ''יתברך'',דוד שטיין,1,2
אייזיק האניג בשיר מרגש אייזיקל,אייזיק האניג,0,1
שרולי ברונכר & ישי לפידות - לב שמח,שרולי ברונכר,0,1
שרולי ברונכר & ישי לפידות - לב שמח,ישי לפידות,3,4
16 יואלי קליין & אברומי הולצלר - כי טוב השם - ווקאלי,יואלי קליין,1,2
אודי דמארי עם ניגון שלישי מהינוקא ''בדרך אל האור'',אודי דמארי,0,1
בערי וועבר במחרוזת לפורים 'ריקודיג,בערי וועבר,0,1
ישראל אדלר בגראמען בהכנסת ספר תורה בסאטמר,ישראל אדלר,0,1
אהרון סיטבון ונכדו שניאור אלבז - מודה אני לך,אהרון סיטבון,0,1
שלוימי גרטנר בסינגל חדש ליום ההילולא רבי ר' אלימלך,שלוימי גרטנר,0,1
מאיר מסוארי בסינגל חדש -''גשר'',מאיר מסוארי,0,1
"מחרוזת חופה מרגשת עם שמילי אונגר, וילד הפלא יוסי ווייס מקהלת ידידים ופריילאך",שמילי אונגר,4,5
"מחרוזת חופה מרגשת עם שמילי אונגר, וילד הפלא יוסי ווייס מקהלת ידידים ופריילאך",מקהלת ידידים,11,12
קובי פרץ ותודה על הכל,קובי פרץ,0,1
"זרילי וורצברגר, מקהלת לב ונפתלי שניצלער מרקידים ''מקצב 128''",מקהלת לב,3,4
דני פלגון מארח את יוני ז. אשירה,דני פלגון,0,1
נועם רמתי בשיר תשובה חדש ימי הרחמים והסליחות,נועם רמתי,0,1
דוד בן ארזה שר ווקאלי ''על אלה אני בוכיה'',דוד בן ארזה,0,2
שרולי גרין הלחין ושר סינגל חדש ''השם אחד'',שרולי גרין,0,1
"אברהם פריד, חיים ישראל ובנצי שטיין בלהיט הבא ''אל תיפול''",אברהם פריד,0,1
"אברהם פריד, חיים ישראל ובנצי שטיין בלהיט הבא ''אל תיפול''",חיים ישראל,3,4
מחרוזת חנוכה רפאל מלול,רפאל מלול,2,3
הלל מאיר בסינגל שני ''רק תאמין'',הלל מאיר,0,1
שערי שמים פתח - מנדי וייס והרשי סגל,מנדי וייס,4,5
מוטי ויזל ובנצי קלצקין מרטיטים עם ''עיני עמך'' הויז'ניצאי,מוטי ויזל,0,1
"מנדי וייס, מקהלת מלכות - ברודער_ס",מנדי וייס,0,1
"מנדי וייס, מקהלת מלכות - ברודער_ס",מקהלת מלכות,3,4
ביים רבי׳ן אויף ראש השנה - דודי קנאפלער,דודי קנאפלער,6,7
קול חי מיוזיק - מצעד שירי ר' שלמה קרליבך לכבוד 25 שנה,שלמה קרליבך,8,9
אריאל זילבר – 'עוצו עצה' מתוך צמאה 5,אריאל זילבר,0,1
דוד צוברי בסינגל חדש 'טוב',דוד צוברי,0,1
תכלת ולבן דוד בן ארזה,דוד בן ארזה,2,4
שלומי גרטנר - במחרזת שמחה בלייב,שלומי גרטנר,0,1
עמירן דביר וצמד רעים במחרוזת חסידית,עמירן דביר,0,1
ישי ריבו ומוטי שטיינמץ בדואט מפתיע נפשי,ישי ריבו,0,1
למאי נפקא מינה,נפקא מינה,1,2
מנדי ג'רופי בגירסה חדשה לשיר הישן ''כשיבוא'',מנדי ג'רופי,0,1
מוטי שטיינמץ בביצוע מחודש של הלחן העתיק של האדמור מסקולען זצל,מוטי שטיינמץ,0,1
"זאבי קאופמן, משה טישלר ושלומי סלצמן – לך כנוס",זאבי קאופמן,0,1
בני פרידמן בשיר החדש - ''כל האומר'' מאלבומו מחרוזות לפורים שנקרא ''It Sounds Like Purim'' (זה נשמע כמו פורים),בני פרידמן,0,1
משה דוויק בסינגל בכורה למעלה,משה דוויק,0,1
יוני שלמה - מארש,יוני שלמה,0,1
אחיה אשר כהן אלורו בניגון השמיני ואנחנו עמך וצאן מרעיתך,אחיה אשר כהן,0,2
יעקב קליין _ אלי סקייסט - ובנה אותה,יעקב קליין,0,1
הלל מאיר ויצחק פנחסי עם הלהיט השבעתי,הלל מאיר,0,1
נתן גושן - סיפור אחר   שיר הנושא מתוך סרטו של אבי נשר,נתן גושן,0,1
"מחרוזת ריקודים עם מנחם מושקוביץ, מקהלת זמירות ותזמורת קרנבלי",מנחם מושקוביץ,3,4
"אמן הבוזוקי אבי צליח & ישראל סוסנה ותזמורתו, במחרוזת יוונית",אבי צליח,2,3
"אמן הבוזוקי אבי צליח & ישראל סוסנה ותזמורתו, במחרוזת יוונית",ישראל סוסנה,5,6
ישראל סוסנה & ת''ת חפץ חיים בקולולם חדש ''טוב להודות'',ישראל סוסנה,0,1
ליל שישי - האלבום החדש מבית יוסי גרין - דוגמה,יוסי גרין,6,7
דודי קנופלר ופרחי שיר ושבח 'אסרי לגפן',דודי קנופלר,0,1
מאיר חג'בי מגיש גרסת אקאפלה להלב שלי של ישי ריבו,מאיר חג'בי,0,1
מאיר חג'בי מגיש גרסת אקאפלה להלב שלי של ישי ריבו,ישי ריבו,8,9
11 - הבן יקיר לי - מוטי שטיינמץ,מוטי שטיינמץ,6,7
ליפא שמלצר מרגש בגראמען במיידאנק פולין,ליפא שמלצר,0,1
עמיר בניון - עומד בשער,עמיר בניון,0,1
"די ג'יי ניר טולדנו, נתנאל ישראל - הולך איתך (רמיקס)",נתנאל ישראל,5,6
משה דוד וייסמנדל ומקהלת 'נשמה' מרגשים 'חופה',משה דוד וייסמנדל,0,2
אבי קראוס ואפי סמט מגישים מחרוזת ימים נוראים,אבי קראוס,0,1
זאנוויל ויינברגר ישראל אדלר פנחס ביכלר ו'מלכות' ב10 ניגוני תורה מתוך קפיטל קי''ט,זאנוויל ויינברגר,0,1
זאנוויל ויינברגר ישראל אדלר פנחס ביכלר ו'מלכות' ב10 ניגוני תורה מתוך קפיטל קי''ט,ישראל אדלר,2,3
זאנוויל ויינברגר ישראל אדלר פנחס ביכלר ו'מלכות' ב10 ניגוני תורה מתוך קפיטל קי''ט,פנחס ביכלר,4,5
"'שערי שמים' – זאנוויל, ביכלר, מקהלת מלכות ויענקי לנדאו",מקהלת מלכות,9,10
שלום ברנהולץ בסינגל חדש ומרגש - ''תפילת חופה',שלום ברנהולץ,0,1
הזמר סנדי אופמן ביצוע ווקאלי ובהגייה חסידית לשיר על נהרות בבל,סנדי אופמן,1,2
שלמה רג'ה מגיש סינגל חדש ''מקלט'',שלמה רג'ה,0,1
ילד הפלא דודי הרשקופ בקאבר ללהיט של אברהם פריד עלה קטן,דודי הרשקופ,2,3
ילד הפלא דודי הרשקופ בקאבר ללהיט של אברהם פריד עלה קטן,אברהם פריד,7,8
בנצי שטיין שר עם תלמידי הישיבה ''אל תיפול'',בנצי שטיין,0,1
איציק אשל במחרוזת שירי תורה לכבוד ז' אדר הילולת משה רבנו,איציק אשל,0,1
ישראל סוסנה ותזמורתו - מחרוזת חנוכה שמח,ישראל סוסנה,0,1
"מוטי ויזל, פנחס ביכלר ומקהלת 'מלכות', בנצי קלצקין ומקהלת 'חסידימלעך' 'עננו רחום וחנון' לימים הנוראים תשפ''ג",מוטי ויזל,0,1
"מוטי ויזל, פנחס ביכלר ומקהלת 'מלכות', בנצי קלצקין ומקהלת 'חסידימלעך' 'עננו רחום וחנון' לימים הנוראים תשפ''ג",פנחס ביכלר,3,4
"מוטי ויזל, פנחס ביכלר ומקהלת 'מלכות', בנצי קלצקין ומקהלת 'חסידימלעך' 'עננו רחום וחנון' לימים הנוראים תשפ''ג",בנצי קלצקין,10,11
מרדכי שפירא בלהיט חדש ''תמיד יש סיבה'',מרדכי שפירא,0,1
שלומי ברנשטיין מאחל לכם בסינגל חדש א גוטע נאכט,שלומי ברנשטיין,0,1
מחרוזת שרולי גרין,שרולי גרין,1,2
מאיר דוד פרקש ובנו בסינגל חדש יא אדער ניין ביי אתה חונן,מאיר דוד פרקש,0,2
- אהרלה סמט ומנחם מאשקאוויטש - אודך - חסידי,אהרלה סמט,1,2
סינגל קצבי של אלעד שער הלילה נרקוד,אלעד שער,3,4
10 - קול ברמה - שמחה ליינר,שמחה ליינר,5,6
אליה ביתן מרגש בסינגל שני מישהו למעלה,אליה ביתן,0,1
פרק שישי בסדרת ''קפיצת הדרך'' - ''מן השמים 2022'' בקולם של פרחי מיאמי,פרחי מיאמי,15,16
דודי קאליש ונפתלי קמפה לשירו של קרליבך- -משה ואהרון,דודי קאליש,0,1
יונתן שטרן והחזן לייזר ברוק בגרסה ווקאלית 'אמר רבי אלעזר',יונתן שטרן,0,1
51 - ויהי נועם - מוטי שטיינמץ,מוטי שטיינמץ,5,6
מנדי שפירו & הרב שמואל שפירו בסינגל חדש ''בנים לבניך'',שמואל שפירו,4,5
נתן גושן וישי ריבו - נחכה לך (ווקאלי),נתן גושן,0,1
