text,label
שאינם סובלים חטא,3
של ר',3
של הרב משה חיים,3
בכמה וכמה עתונים,3
היתה שאלה קיבלתי תשובה,3
בעצם רמזים,3
היו כלל צבור וממ,3
החדשה שביקש משה,3
מאמר דוד לשלמה,3
הקאדי התפאר בידיעותיו ואמר,3
לצדקה ייטיב לעשות אם,3
רחוק מן,3
שישהה שיעור ב',3
מטה של ארמית דאטו,3
פרנסה ודיור הוא כמובן,3
איבריו של האדם זולת,3
הרי שמדאוריתא אין איסור,3
דורש במחיר,3
גולני עם סיורי הבטש,3
חייבים לה את,3
הונא קאי על,3
יפתח מינץ באוזני,3
לחדר של,3
ויותר משמע שהתכוונו,3
מרים קיבלת מתנה,3
כל שירי המלחמות,3
מושל העיירה מעל מרפסת,3
גנזי מרומים,3
הוא במקרה של דיון,3
גולד הצעיר שכן,3
האדם בעולם מיום היותו,3
התורה מכיון שזו ההלכה,3
[6]רי אבן,3
יבורכו ממקור כל,3
בגמרא (ג:) לא מוזכר,3
מה קרה?,3
וקריאת האדון של,3
להגיע לכל פינה בארץ,3
- כה,3
פעם אחת הייתי עומד,3
שאול צבי,3
ההשמדה בפולין ניצת בגידי,3
של רתחא,3
לא תתפלאו אבל,3
ילד קטן סיפרת,3
לא הגיש לתלמידו,3
צפון לדרום הויין,3
אני לא מאמין שכך,3
תורה בישיבות,3
המאמינה ושומרת המצוות מסתובבים,3
ועיילו לבי כנישתא כי,3
בן למשפחה מפאיניקית שורשית,3
ורק לאנשים הפחותים,3
עליו ב'שומע תפילה' וגם,3
עתק שמפרנסים 2000,3
שאר התנאים שיוכיחו,3
טבח הכהנים,3
עמוקות ואמר: ר',3
שעבר קראתי,3
לתפלה (וכבר תמה הריטבא,3
היה זה בוקר,3
במקביל התנועה מייסדת את,3
שמע ומתפלל,3
אותו לאן שבא,3
והביט בי בעיניים,3
איזה זמן קודם הנץ,3
(מובא בבי אוח,3
את הפרופורציה שבין,3
ונכנס ללמוד תורה,3
שכל סוגיית,3
עניינים צבאיים,3
טהר יומא או דילמא,3
מוסר לקראת יום,3
עקיבא אי,3
תשרפו וזהו פשוטו,3
עקיבא לא נחלקו,3
עקשנית נוספת,3
עתונים ומעטפה עם,3
מוניות נעצרו,3
(י:) אמיתי: הא דר',3
הרטיטה נימים,3
פנים זעק,3
מקום לתפלתו,3
קריאת שמע,3
אמו ואשה,3
השם ירחם,3
בכינא והוא סוד,3
וההבדל הוא בדרך הצגת,3
ומשם התחלתי,3
פסטורלית כתמיד,3
כנגד דורו של גזרות,3
להשם אלי אבל בשפה,3
הסבות ומכוין את עמו,3
כן ידידי אכן כך,3
פחות מעשור ואחוז,3
לי רבי,3
וכידוע כבוד הרב עמל,3
הלסטים אמרו לו כדי,3
שעה ארוכה עיין בתיק,3
הנימים הכי דקים של,3
ירא שמים לא כתיב,3
הכלל בכל,3
בחדר הניתוח או,3
ששוויה לא עלה על,3
קיימא אלא התפוגגה,3
עליו דעתו,3
דלהלן שכל הברכיים,3
מחצית השקל,3
כך שגם ישראל צריך,3
גדולי הדור עסקתי בכתיבה,3
מחכימים היהודים,3
ששכלינו רחוק מהבנתם של,3
מוקירי התורה ולומדיה,3
כף יד חדר,3
הציור אשר בתוכו נשזר,3
יבנה וחכמיה,3
עומד לו,3
למלון נוף צפון לתפילת,3
מגינה עליו מפגעי,3
לכבודך כי זה רצונך,3
היה אבא אליהו כפי,3
על הלכות מילה,3
בבבל תמה,3
הרב שך כי,3
וחשוב לחזק,3
הפרוסה האחרונה,3
ור' יוחנן ידע,3
היא לא,3
ליליא דאיכא,3
זה הספיק לי,3
שם הסבא,3
ומשמר יושב,3
40 שנה,3
יש לי בבית גנזי,3
תבינו אנשים צעירים,3
אין לך,3
למרות תחושת ההתבדלות,3
ולפעול למען,3
צאצאיה שיהיו מוצלחים כמו,3
תענה עכשיו ומיד,3
אל חג,3
גיא תמיד התחנך לחשוב,3
הנביא שהיה,3
כמה מילים אם,3
אין לי טרוניות חלילה,3
נעם: ויותר נראה,3
שהיסורין באים בכוונה על,3
אבא מלטף את,3
בלתי מציאותי בעליל,3
בצורות רבות וכאן,3
גם מציטוטי המקורות להרבה,3
בשדות ובימות,3
רבים רווים ממנו,3
שבוע ימים,3
אינו מחמת קושיא זו,3
שכלאב הוא שמו,3
ילך אתנו,3
בלתו ומה שנעשה מחוץ,3
נכדו אמור להגיע,3
שהם מסוגלים להצליח בגדול,3
יהיה בשיטה שהיתה,3
רק מאחיו מושיקו הוא,3
וכל צבאם הדממה,3
לאו אורח ארעא,3
ניגש למשרד הראשי,3
לקרוא ולכתוב,3
נותר אינה חלק,3
למסכת גומע את דברי,3
אחד מן המלאכים,3
היינו הך) שאינו כפוף,3
חיילי הסיירת,3
כ- 70,3
של לבבות נסערים שואלים,3
שווה אף,3
את פרוכת,3
ראו חכמים,3
אוי הבושה הבושה,3
לך את הרשימה,3
הסתירה הזו,3
מן המסורת מאז ומעולם,3
מצליח לנצח,3
שההלכה יותר,3
מתח פנימי טלטל,3
שהוא לא,3
חיוב מיתה משום,3
שיצא מתחת ידיו,3
אי קוראין,3
יסופר שהתקיימו בלי,3
הרבה הרבה זכויות,3
כאיילה שלוחה,3
פרימיטיביים ובספר בכור,3
לפחות המתפללים יזכרו אותך,3
המקבץ מעות,3
מכלה את סוסו כמובן,3
למשה (כנגד הניחה לי),3
אצל ר' יקותיאל ארציאלי,3
משפחתו הועברו למעצר,3
שיצאו ממצרים,3
בקשתי כעפרא ד'ארעא,3
כל המתפתה ביינו יש,3
של הברכה האלוקית ניצב,3
דרכה להיעשות בימין כדוגמת,3
בנו הבכור,3
להיאמר שהייתי קשוב,3
משה בעצם קיבל על,3
בחיבורים המיוחדים,3
ריבונו של,3
לנגמש של טוראי,3
בחייה ללא הכנה מוקדמת,3
נ' של איכה וממחיש,3
מאלצים אותו,3
שבסוטה לו,3
אחר נשמעו פרצי,3
וציינת כמה טוב,3
שאר ילדיה נפטרו,3
מוטל היו,3
שכה שבחום ואהבום?,3
כרבי שמעון שאמר משום,3
תכננתי להגיע,3
אמא ותמונתה בסלון תמיד,3
כמה וכמה דברי חכמה,3
יוזמה לרכישה:,3
הוא ענין,3
מתפללין בציבור ובמקום אחר,3
שוקד על כתיבת,3
ואיבעית אימא הא והא,3
הבטיח לו,3
חצי קילומטר אמרתי בשפה,3
ינק משדי אמו,3
כאן כלל אבל איך,3
בני הנוער האיכותיים שלה,3
לפתוח בו,3
ציבור כה גדול,3
מעט מושגים יהודיים תן,3
כותרות בעתון ונגמר,3
והמיומנים של,3
כך חלפו 10 שנים,3
ה' לקוראיו ואין מנהל,3
כל מה שעושה,3
רגע האמת,3
אין השאלה,3
וכמה אלפי,3
אם היינו,3
עולם הרהר,3
רגיל לסדר תמיד הפרשה,3
וכך תהיה שותף,3
שנוי במחלוקת,3
להבנת הענין,3
לפקודת מוסדות תפארת התשובה,3
וממטירים מעת לעת,3
היה אליהו הנזכר,3
פעמיים קש,3
לחזור ולהיות,3
דבר מוכחש,3
אות שנבחר,3
מה יש לשאול צבי,3
די שקט צנוע נחבא,3
העולם מה שגרם לשייט,3
רק יהודי פשוט,3
וטובים חשבו,3
אני יודעת,3
חבל לדאוג,3
מעיין החינוך,3
ותתנהג עם בניך,3
טייעא רשע,3
פרידמן קיבלת בוא,3
לה הרמוניים,3
לגנוב מהם ופתאום,3
זה אבל אי אפשר,3
השם ואני מקבלת גזירה,3
החלה להתגלגל,3
כל עוד היית רווק,3
אין לי בנים,3
למקום מצאתי אדם אחד,3
אמיתי: רע עלי המעשה,3
בבית לא דיברו,3
המציאות ועדיין לא הצלחתי,3
על דוד,3
ואני רבונו של עולם,3
יום אחד,3
אותו כמעט בכל סיטואציה,3
בן יוחי כל הקובע,3
בסתמות מדי[5],3
חינכה את אחותה,3
רואה יותר,3
בהלה חרדת מוות,3
הוא גכ בנותני סימנים,3
לפרש את ריבל,3
הרעיון קרם,3
נראה משום שכך היתה,3
אבשלום והענישו בחלוקת,3
הפסח מיד עוד הרבה,3
העולם העסקי נראה להם,3
כיהודי קדוש וטהור,3
מערכת חיים משלו,3
אני רוצה להיות,3
עמדו המילים שהשמעתי באותו,3
כולו וחלילה שיהיה,3
מאיר אומר משיכיר,3
יהודי כבן,3
לכנות אנשי מעלה והיה,3
מזה שהגוזלן,3
מתאים כי הוא,3
חמוש במזוודת,3
ולספר לך על הבדידות,3
ענין דוקא במצרים (וגם,3
ודניאל נקרא לאחר,3
מר לוי אל,3
מעשה ובאו בניו,3
לוי דאמר רבי,3
בית המדרש לומדים ודורשים,3
על חורבן,3
למתפלל יחידי אלא שיבחר,3
לכן אין אנו מבינים,3
המצוות מדרס לגלגלי המהפכה,3
שלו יהיה קשור בסולם,3
שנאמר רגזו ואל תחטאו,3
- כדי,3
לשמא יקראוהו,3
סבר צנוע האוהב לעשות,3
פעמים ביום?,3
אותו דווקא אבל זה,3
ישראל לעמים,3
ועד סופה,3
הוא שלח יד,3
כרעו ונפלו ואנחנו קמנו,3
אין לך,3
הזו שמספרים עליה,3
ויורדים אך,3
כדמשמע בכמה,3
אפור נפרש,3
נגמרה ואתם,3
נראה כלל,3
מכל משמר ואהב,3
הילד אפרים פישל,3
יהודים אנחנו,3
בן שאוחז,3
מכאן ואילך,3
שפקד אותי אחרי,3
וחצי שנה אחר כך,3
לחוות אותו,3
שירת מלאכים מאחורי,3
ה' אל,3
מלטפות מרנינות: אתם בסדר,3
עדיין קיננה בך אותה,3
את הסיפור הנוגע,3
וכעת נראה כי מסדר,3
יחסר לו,3
לענין לכתחלה כי,3
דה ובסוס פרדס,3
לסייג את,3
שילדיהם נשאו נוכריות ושערם,3
עם מלכי,3
כך פשוטה כמו,3
מאות מיליוני דולרים את,3
והיו בעלי מדרגות כמו,3
ענה גלעד את עוד,3
דמצלי יהי,3
עבד ה',3
מדברי הרעיוניים,3
הלב ונכנסות אל,3
הבית על תילו,3
משנה מאימתי,3
להם ת'נשמה אוי,3
את מצבו של,3
(ולא מלאך) לפי פשטות,3
בצרתם וזו,3
בר רב,3
אנפאי (ריבל מת על,3
וכל חיינו עד נישואינו,3
לו הודיית ה' (ונתנוצץ,3
את המים,3
מגלה כג: בשם,3
לנזק והפסד,3
לחזקיה ילד,3
אמלא אותה,3
זה קורה באמצע החיים,3
מנא ידעה רב ושמואל,3
הנביא היא רצון,3
על עסקיו ההולכים,3
המחלה עצמה לפעמים מרגיש,3
זו לדרום,3
ומעשיו היו אנטי-איכותיים,3
והניחוח המשכר של,3
היא התיישבה על,3
ענין רבים וטובים עולים,3
קיננה בך אותה גאווה,3
רעה מזקת ושודדת את,3
אהבת חינם לכל יציר,3
אותו קראו,3
המלך אני כבר החלטתי,3
את הכעס במספר מענין,3
ובצוואתה היא הורתה שביתה,3
מי ששיתף עמו,3
צאנו תניא אמר,3
חייכה לה,3
מפורסם אמר לי החסיד,3
המצווה הכי גדולה שעשית,3
עליזה את עומדת לקבל,3
עמך ישראל צריכין,3
בזמן ואילו,3
העושר הנדיבות הכבוד,3
לכו ופשטו,3
לענין אליהו שאינו,3
אין לדקדק יותר,3
אשר לא נבראו בכל,3
המקורי הוא שאול,3
ללהיט גם,3
במעיל ויצא החוצה,3
בנו הבכור,3
בתהלה לדוד,3
במלון נוף הרים,3
הכי טובה,3
שמחו בה' וגילו צדיקים,3
שנסבול בין יהודים,3
ר' גדליה,3
דרשן גדול,3
עצמו בין,3
הבעה מתוך הבריאה,3
עוצמות מחודשות של,3
וכל העובר,3
הוא שקול כקדוש,3
המלכות שהיתה מוקפת,3
יד ה',3
בחסדי השם ועם,3
לעבר המנהרה בכניסה היה,3
הולך לישון בשקיעה,3
בני ישראל,3
את הבשורה הזו,3
לפסוק של על משכבכם,3
לו לשמוח שבנו אשר,3
שיכנה את חכמי,3
כי רק,3
אבל אותו,3
ופתחו בדהרה לכיוון היער,3
לנצח את,3
וקורא בשם,3
חזל מלמדים,3
את עצמו בבחינת,3
סיבה מספיק טובה להאריך,3
רבנית חשובה בעיר השתתפה,3
השמש וטהר ואחר,3
קאמר והוא,3
טוב תכנס לחדר הכתבים,3
שני נראתה כמאיסה גמורה,3
חכמינו אמרו שבשעה משחקת,3
בעו רבנן רחמי,3
לבית הכנסת חבשו,3
יש לומר דגינזק במדי,3
אחרי עלינו,3
כפי תכניתו,3
הוא מביט,3
על דברי,3
של חיפוש של,3
יהודי ועדיין,3
עזבו את הצפון,3
השר היה,3
הכדור מבין הענפים,3
בסמינר ליהדות,3
אחד עליו,3
לתופרת -,3
ניצב עליה היא פרי,3
נשארת רק,3
לו חיים מדיניים נורמלים,3
אחד מהם,3
אנשי העמל הרגישו,3
זה ציווי,3
חייבו דיני חברות ואכילת,3
מזמנם רק ספר,3
צריך היה לבער מן,3
שקניתי שהוא לפי,3
צדיק בן רשע,3
על כפתור,3
בתפלה של ערבית,3
איך וכיצד אמור,3
אלך אל,3
תהיו שותפים לחורבן,3
לא ייעשה אבל,3
האמורא שמואל החליט,3
שאף הוא היה צמחוני,3
לאקדומינהו ואיך ידע מה,3
עלטה כבדה,3
עם עמו בדרגה,3
את השנורר קותי,3
הצהריים והזמין אותה,3
ישב בחנות מכר תיקן,3
וגז בחינת,3
וזה עניין לשליטתו אבל,3
רק לדורו ולא לעתיד,3
הוא בנה את,3
ריבונו של,3
ואפילו נעמי,3
שוויה בינינו,3
 זעק,3
מוטי גולדשטיין רץ אחריהם,3
דר גבריאלי,3
לחסרות תועלת,3
משפחתו בירושלים כך שעם,3
ורחמתי את אשר,3
שום סוד,3
וגם קינאה לא קיננה,3
הקדוש ברוך הוא,3
ושותה מים מכוס אלומיניום,3
לו אתה מבין,3
לרעייתו אירית,3
שהחלומות של קלופט,3
ששמעו את גידי כץ,3
רשע ערום,3
שמי אברהם,3
שיעלה עמוד השחר,3
היולדות להודות לקבה השכם,3
בכוס פלסטיק הפטיר אנגלנדר,3
שלי נדמה היה,3
ברוך השם ועכשיו להיכנס,3
נעליו של,3
זה יש,3
לכוון המנהרה,3
אין עצה ואין תבונה,3
מצוות אבל,3
הרב שלמה,3
במה לא,3
לו עפי,3
נו טוב הוא,3
אתם מבינים חברים הסביר,3
לחדש דאין,3
מדוע שנעשה כך?,3
שהמקור נמצא בדברי,3
שניה כבה האור,3
שהוא נראה,3
נכנסים לאכול בתרומתן,3
וזה על דרך,3
לצידו נעמי אשת,3
אותו יא חוואג'ה,3
כשרים בלשון,3
בזריזות ומיד וזה ודאי,3
מספיק כדי שיהודי,3
ריבונו של עולם איך,3
להו אינה מסבירה את,3
טוב שכנתי היקרה,3
הפריץ הקטן,3
נגע ללב עד כמה,3
אמר רב הונא כל,3
תחת כפות רגליכם אומר,3
בו גועל,3
אותם בבנזין,3
היא נכנסה לראשונה שבהן,3
לא מחלות לא,3
הסברתי לו סבל,3
את הראש,3
שלשלת הקבלה לא,3
במשך שבועות?,3
אדם לחברו,3
קבילנא עלי דיהיבנא,3
אחים היו,3
מסכת של,3
רקוב כמעט עד,3
אכא רגעים מיוחדים,3
תשובה תלמידי חכמים,3
בריך הוא אין דתניא,3
ליה מידי למיטעם,3
ללמוד חומש,3
משכילים שעשו עסקים גם,3
בדרך ונכנסתי לחורבה,3
את ה',3
וכן לאחר,3
לו לישעיהו לך ובקר,3
הוא לחץ ידי בחמימות,3
להיכנס אל,3
ואחת מהן לא,3
ששתי פתחים סלקא דעתך,3
התפללתם עליו ב'שומע תפילה'?,3
מתפללים אנשים חסרי,3
סיפור שאין לו סוף,3
בקושי שמענו,3
בראיית בני,3
נשלפו אחר כבוד מכדי,3
דוד המלך,3
עמד ובנה,3
בנים רב,3
כי נושא הצדקה קרוב,3
בכלל הסחת הדעת הזו,3
ואמנם לא,3
ספק שהעתון הנפוץ,3
מדי קשור אחוז,3
הכלל הזה,3
דרור התיישב ממש,3
עם ה,3
שקיימו המצוה ואכלו,3
שאליהו אמרם ומפרש המאירי,3
החמה הם הניעו,3
העלימה עין,3
אקדמי הוא,3
ימאס וכתיב פדה בשלום,3
ומכיון שהקבה,3
ויגדל את כסאו מכסא,3
רמיה: כי החרשתי בלו,3
התנא או איניש,3
אנחנו כבר לא חיילים,3
בשכונה קטנה בנתניה,3
ומתאים לתקופתו,3
של מושיקו היו מיותרות,3
אותו מנין,3
ובזה מובן מה,3
ותיפוק ליה,3
נעם: צדקו דבריך כי,3
ופריעה ובנוכחות אליהו הנביא,3
שפכתי בפניו את,3
אין לחם אין,3
את בוראו,3
שלמה משה,3
השרפים וכתיב,3
זכור לטוב ושמר לי,3
מזבח אדמה פשוט ואין,3
או לא נצרך,3
מתחלה שה' מזדהה,3
לצאת מן הבתים,3
המשנה כתיב אכילת,3
שלם עוון,3
השניים מן,3
עמיר פרץ אהוד,3
זמן מה ולא נתפרש,3
נהרה של,3
נגשה למרים ואמרה לה:,3
תודה והוקיר את פעליו,3
אליו בעיניים בורקות מבעד,3
של קור וחום,3
של סטון ג'וניור,3
לפנות בוקר גרשון,3
שיחוס על מקדשו למען,3
לא היה שם,3
בלעם היה יודע,3
לחצים בלב מהסיטואציה המביכה,3
אומרת סתם,3
אחרי שתיקה מהוססת,3
עם אחד,3
אף שכיבה נמי קריאת,3
כמה שביכולתי,3
הבין ואת הקושיה,3
אשתי מקפידה להעיר אותי,3
שליחיו של הפריץ הגדול,3
עולליו ורעייתו שתחי',3
עדיין לא,3
לטעון שמצוה מן המצוות,3
וכולם היו אומרים,3
צפונה - עם,3
חייא כן אבל,3
הפסוק השני בפרשה כי,3
לכנפי למר עשרה,3
נהג מעת לעת להעביר,3
עולים מבבל,3
בעלי לעתיד,3
רמזה ואפילו לא,3
בקיבוץ דשן ושמנוני במרכז,3
עצה הבאה,3
סטון המטורף,3
ראייה שכולה כף,3
וכל מאכל,3
צריך להיראות ככה,3
ר' גדליה ונינו,3
שבילים ארוכים של,3
תפלת עבדך,3
מן הדברים,3
את הראש,3
הויה שלא,3
רומי ואבותיהם תחת תרבות,3
רבים שלא ניסו,3
הם תלמידי חכמים מובהקים,3
שהאמינו שיש בורא,3
שכולם אחים כי,3
קניתי אמר,3
הקדמוניות שהיו בידיהם,3
לוגיקה והם,3
בו מדעת,3
על גווניהם השונים,3
אומר שיהושע,3
החיזוקים והעידודים שקיבלה מגיסותיה,3
דאמר רבי יוחנן,3
וכרגיל הוציאו,3
יותר מקש,3
בהסטוריה היהודית רשומים שני,3
מילים אנו מוציאים,3
ובטפיפה אחת או,3
מדינחאי והכוונה למזרחים וכאמור),3
גולן אומר,3
כאן מצרים (וכן,3
קסקט צמר אפור ויצא,3
יהא עליה,3
נכון קשה,3
ואז החליט,3
בתשובת רב,3
אבל אין,3
ויש שרצו לפרש כי,3
שמחה בעיר וצריך להכין,3
אצבעותיו ובלב,3
אל תשאלו למה,3
(ואביו של ר' צדוק,3
בית תמחוי גדול וחדיש,3
כלא מאמין,3
שמעתי בת,3
אם אותו,3
עם דמעות,3
סבירא להו אי כרבי,3
ה' מלמד שכל אותן,3
ברירה אלא,3
גנב לבית,3
שנתיים יוצא בלי תאריך,3
לענין אם,3
וכתבים ירוקים שלא,3
חסרונו שאינו,3
כך התנהלו להן,3
אבל אין הכוונה שכועס,3
ראיית ההווה הנביא,3
טוב שם,3
לפי הטעם שלה,3
אבל בענינים רוחניים סמליים,3
ואשמורה יכולה,3
ראיית ה',3
לטוס את הטיסה המשמעותית,3
להדרים בשביל להחכים,3
הממעיט ובלבד שיכוין,3
הפסקת ‏הצהריים,3
אומרים קש בזמנה כמו,3
רבו של,3
הכי יש להיות יותר,3
וניסתה בביישנות מספר,3
וכח רע בעלמא,3
בחצות בשעה שישנן רוחות,3
דברים מעולם,3
ומסעירה לחוש ולמשש,3
* * * דוקטור,3
במקרה נשוי לנכדתי,3
שלו הזילו דמעות,3
רבינו ואחרון בני,3
כל בריה,3
אחר כבוד בין ארבעת,3
פרץ אם לשלושה ילדים,3
הרחקה שרירותית כפי,3
למרות שלפי פשט,3
המלך הוא גכ,3
בציוני הזמנים שבמקרא בדכ,3
האדם - השבת מתקנת,3
שמים הותירו את,3
הכוונה הפשוטה,3
בונה ולוחמת (כביכול) קוראים,3
עד שחברת,3
שאין זה אליהו,3
סעודה גדולה ואבא,3
והיה עליו להכריע כמה,3
את ראשה,3
הפך לגשמי ברכה,3
ה' רוצה לידבק,3
ואחרי כן יצאו,3
עליה באופן קשה,3
רבו ודאג לשדר לכל,3
שקיללת אותי,3
בן ה-,3
קול תגיד לי,3
דבר פלא כי,3
תכלת בצבע ים רגוע,3
פרקי תהילים מילה,3
רואה את העתיד והרבי,3
אזי דקות ספורות לפני,3
בדעתנו תואם,3
וטענות כלפי החרדים שחטפו,3
ההלכה צריכה מסגרת מחייבת,3
אבא נראה דקשיא,3
דקות שנדמו כנצח בתוך,3
ונפסקה העבודה אין,3
לזכותה ייאמר שלמרות שהיא,3
עיניהם של גדולי,3
דברי חכמינו ועומקם,3
את ה' כמו ישעיה,3
ארועים נוספים המתינו,3
הוא דוחה את החשך,3
שאם יזכה יבחין בין,3
במשק בית אותי שחררו,3
דר' פפא,3
לידחק שרצה לומר כלם,3
דוד כאשר,3
כמובן משום,3
המשא ומתן,3
זאת קודם,3
(דניאל ב,3
לאף אשה,3
השוחה המזרחית חטפה,3
אמש החלטתי,3
ועלול להגיב,3
העגל יכל משה לראות,3
ההבדל בין 'ויעף',3
כוס פלסטיק,3
נשיקה ומשם היישר,3
משכים ומעריב,3
שתיק התפילין איננו,3
שסוג מסויים,3
בדיוק באותה פיסת אדמה,3
עי גויים (לא רחוק,3
הבליעה משפט,3
למילות ההערכה בקרב,3
ליבו השבור,3
נסכו בי,3
הפסח אחר חצות מטמא,3
רק כהתרעה על זיהום,3
יחשוב שבזה,3
הסכסוך שהתרחש בין ארבעת,3
היצהר והכוונה,3
והנה במקור הדברים,3
שנה שלא מדדתי שמלה,3
כלל אליהו,3
לקרוא מגילה,3
55 שנים,3
ובנפש חפצה,3
חברי המלאכים מופקדים,3
שם ביתו ואמר רבי,3
דרך סימן כי,3
הקדמונים אם,3
הארון או לפירוש,3
ולסגוד לו כמנהג האליליים,3
כל זכויותי ומצוותי,3
וגם כוונת האגדה הזו,3
סבתא את,3
מתרצי לה הכי,3
בידם מאבותיהם אפשר שגם,3
האם אתה שולט,3
* * *,3
הכנסת השכונתי,3
סיכל ר' יוחנן,3
חיי הפנטסיה שמעבר לגדר,3
לעילא ולעילא והנהגותיהן מכובדות,3
ללבוש מלבושים צנועים,3
אלא הכל על,3
10 ימים,3
לבטל דברי,3
והנה אחר שהעידו,3
ברכי נפשי (וכולם,3
במדת הרחמים,3
מרעיו ואחר,3
בכרית ובוכה,3
סותרת אותם ומסיקה,3
תוצרת סורבון הנער,3
חכם אני עשיר אני,3
ה' את,3
קומי צעק,3
עליו עניבה והתחיל,3
זה שייך,3
שאי ברכה,3
את תוכנן,3
המתפללים שדי היה,3
מה הדחיפות מה,3
המשחית לא יזיקם,3
מוטי גולדשטיין ליתר דיוק,3
מורים שקובעים סדרים,3
אני עמדתי,3
שה' מנהיג למרות,3
הם מוגבלים,3
מספר ייחודי של,3
שדרש מהפריצים שתחתיו,3
ולא אמר,3
חזר בו מנא לן,3
שבקדושה לבד,3
עכפ וכל המזמורים שאומרים,3
שיעורי תנך ונביא נלמדים,3
שמעתי שכבודו עתונאי מיומן,3
היו אלה שמונה,3
פנה אליו,3
דר גבריאלי והפציינט,3
גיא נצר את נפשו,3
בכך שהם,3
בגנותו וידע כי כל,3
חשד בשני שהוא איזה,3
ולבתי מדרשות ועונין יהא,3
תשאלו אותו אז מה,3
שעה שעה אבל,3
לאברהם שיחיה,3
כאשר אדם,3
לא היה,3
העולם כיון,3
בליבו: אני רופא ומתפקידי,3
לכך ולא להבין,3
כוללת והיו,3
וחזי' שכבר,3
לא התכוין אליה אסמכתא,3
הבלמים אך,3
רבי יוסי ברבי,3
משם את הסולת הנקייה,3
הוריד לעולמנו תרופות,3
משמרה אחרונה ואמצעית,3
תסלחו לי,3
זכינו להיות שותפים להקמתו,3
יום למלון,3
כל משכבם ודומו,3
לוי חילחלו בתוך מעי,3
אמר ה':,3
מי הוא,3
שאם רצונם היה,3
אחר שנה בנים,3
כן על שם שהוא,3
ושאלה קוביל'ה תגיד לי,3
שהוא רופא גדול מן,3
מה נכנסת,3
רבנן איך,3
ילך נא אדני,3
אני לא עוזב,3
אינגבר שהיו בו,3
מתערבב במוחי,3
והללו חבטו,3
אין המדובר במלאך ור',3
בית בישראל,3
אחרי שעה נסיעה בשולי,3
של רחמים,3
על בנים ועל בני,3
ליה הזה,3
סמינר ערכים,3
יכל רמ לסבול הצער,3
ואז ביקש סבא-רבה ר',3
התיישבו בסלון גב',3
ברחובות בואנוס-איירס בלי,3
לגמרא ולפוסקים,3
רק בנות,3
ועוד אמר לו אליהו,3
לך לעולם הבא ולגבי,3
שלושה משפטים,3
כיבוד אב,3
האמנם הדבר באופל יהלוך,3
במה יפתחוהו ופתיחתו במזמור,3
יפה מאד עם,3
תשובת ה',3
ותנועות הידיים כל,3
וכבר העירו,3
את עצמו מנסה,3
אמיתי: מי,3
ממתינה לו בוכיה,3
מן המימרא,3
ועברתי בארץ,3
כלשון הכתוב בשכיבה,3
מה הם,3
במתנה את,3
קונו דכתיב וירח,3
חוץ מאמו,3
הבלי העולם לבין קדושה,3
כיון דיתמו חטאים ורשעים,3
בזמן הלילה הגמור שלאכול,3
הם הלכות,3
ואולי זה הפתרון לחידת,3
אבל מלא דברים,3
יודע אנוכי שהבחירה החופשית,3
יפתח כל כך ביקש,3
אידישקייט עדיין נשמר,3
מן האמונה,3
חדרים גדולים,3
ובא בנו,3
אלא מתי שמוחלט,3
ידיך שהוא גולת הכותרת,3
יוסי נשמעה אותה בת,3
את המעטפה,3
הפסוק אליהם,3
בדרכי נסים מיוחדות,3
אתה אדם בריא אמר,3
עם אחותו נחמה,3
זא שחכמינו פירשו,3
חינם אין,3
של האם ואמרה אמא,3
על ציר-הדיו,3
אך לזמן קצר,3
ברכה מינץ נולדה,3
במישור הארצי והמקומי מאידך,3
יהודים מזוקנים צנומים שלדי,3
אמיתי: וכי תעלה,3
במעשה זה,3
על אחר יגידו חיידק,3
חלמתי שהאמא החדשה,3
היתה כל כך,3
וחוץ מלגנוב אני,3
הך המה ואין הקש,3
רבי עקיבא,3
למשה אבל,3
באור ובשמחה,3
ברכות ואת כל הכללים,3
להרחיק אדם מן העבירה,3
העתונאי הצועד על פני,3
ספר תהילים קטן שהעניק,3
רגע ורגע,3
בזכותך אני,3
החביב שתהה בינו לבין,3
של תוספות,3
חכם שיאמר,3
לסלול לו את הנתיב,3
כך במובן,3
(ב ו),3
הקורא בתורה ולא,3
לניתוח נשבע שאם הוא,3
גם הרמבם,3
כל מסכתינו במקום תמידין,3
אביגד ותרגם לה,3
את זה?,3
לפניו בסתם,3
בהיותו מלך בן ארבעים,3
עשית איתי חסד גדול,3
אבל הכל,3
יקדים ולא,3
לא יודע אם להמשיך,3
את חשיבותה על המלאכה,3
והסימנים הטובים ביותר,3
מה מחיר,3
את מרחצאות הגאז,3
מי יודע,3
תקנום והתקנה המקורית,3
הנה תוכן המזמור הוא,3
כן השיבה,3
או פסוק או,3
גנז ספר,3
שנשלחים לאדם מגנזי,3
לא השאירה רושם),3
כאן כביכול לטבח,3
האמנם באמת יעלה על,3
אברהם על היגמל את,3
מזרח ומערב מניחים,3
וחי משמע שישנה תמונה,3
תקופת השופטים באה,3
בפאתי שוק הדגים,3
בחדר של,3
והנה לפניך,3
באתי לכאן כדי לכתוב,3
של שכליות והשגת האל,3
דהיינו כמו שנותנים דבר,3
ועוזבי ה',3
ולא אימתי קורין,3
את עצמו ממבועי,3
עליה השלום היתה אשה,3
שכונות היוקרה שבגוש,3
