Column A,Column B,Start Position,End Position
דוד שירו - אזהרות לחג השבועות,דוד שירו,0,1
בר יוחאי שמעון וקנין _ מנדי ג_רופי _ אבישי אשל _ משה דוויק _ ארז יחיאל _ שמעון סיבוני _ דוד שירו _ אלירן אלבז,דוד שירו,21,22
ישראל ויליגר ומקהלת לב במחרוזת שירי נשמה לזכר הנספים במירון,ישראל ויליגר,0,1
האחים דסקל ומקהלת נרננה בסינגל חדש ייחודי אני מריח,האחים דסקל,0,1
מנחם אסף-קץ הימים הגירסא הווקאלית,מנחם אסף,0,1
ידידיה יהושע בשיר לרגל המצב ''אל תירא'',ידידיה יהושע,0,1
ידידיה יהושע בסינגל חדש מהפטרות הנחמה 'ואנכי לא אשכחך',ידידיה יהושע,0,1
סינגל חדש לזמר ובעל מנגן ישראל חיים רייזמאן פניא,ישראל חיים רייזמאן,5,7
ברוך נפתל - בשורות טובות,ברוך נפתל,0,1
ברוך נפתל & הלל קאפניק - דגול מרבבה,ברוך נפתל,0,1
"אהרן קליין הלחין, מוטי רוזנפלד שר מזמור לתודה",מוטי רוזנפלד,4,5
מוטי רוזנפלד שר המסר של ר' מיילך בסינגל קצבי בשם 'ס'איז מיר גוט',מוטי רוזנפלד,0,1
אבישי בדין מגיש סינגל שני הסיפור שלך,אבישי בדין,0,1
אבישי בדין מגיש סינגל חדש אלפי זהב,אבישי בדין,0,1
חיים עקשטיין בסינגל מרגש על חומותייך - לימי בין המצרים,חיים עקשטיין,0,1
חיים עקשטיין במחרוזת עוצמתית משירי מ.ב.ד,חיים עקשטיין,0,1
אלי מילר מגיש סינגל שני בביצוע וואקלי נחם השם,אלי מילר,0,1
אלי מילר בסינגל בכורה מקפיץ – קול ששון וקול שמחה,אלי מילר,0,1
יוסי גרין _ שרגי גשטטנר - מה אשיב להשם,שרגי גשטטנר,3,4
02 יוסי גרין - שרגי גשטטנר  כרחם אב,שרגי גשטטנר,4,5
אילן דמרי בסינגל חדש ''מזמור לתודה'',אילן דמרי,0,1
זבולון מושיאשווילי מארח את אילן דמרי ''טאטע'',אילן דמרי,4,5
מנדל ראטה מרטיט כלו עיני,מנדל ראטה,0,1
10 תהום אל תהום - מוטי ויזל מנדל ראטה,מנדל ראטה,7,8
שי צברי מרגש עם 'רחמנא',שי צברי,0,1
רפי ביטון & יצחק מאיר הלפגוט - אבינו אתה,רפי ביטון,0,1
רפי ביטון מארח את יצחק מאיר הלפגוט,רפי ביטון,0,1
על אלה (לזכר הרוגי מירון) לוזי קלצקו _ פיני שכטר,פיני שכטר,11,12
פיני שכטר ולוזי קלצקו בביצוע ווקאלי 'על אלה',פיני שכטר,0,1
נועם מיכאל - אם זה דולק,נועם מיכאל,0,1
ממקומך – נועם מיכאל והישלצים שרים קרליבך,נועם מיכאל,2,3
שימי אנגל בסינגל חדש ומרגש – חבל,שימי אנגל,0,1
שימי אנגל עושה שמח בחתונה עם מחרוזת מרקידה,שימי אנגל,0,1
10 ''ישראל מאיר שוויד ומקהלת שירה מונה רוזנבלום ''בואי כלה,ישראל מאיר שוויד,2,4
עידו קפטן מארח את אביו בסינגל חדש ונצעק,עידו קפטן,0,1
עידו קפטן נפרד מהילדות בסינגל חדש רגע לפני הבר מצווה,עידו קפטן,0,1
האזינו שלשלת בסינגל חדש – אבינו מלכנו,שלשלת,1,1
שלשלת - יבנה,שלשלת,0,0
הזמר והיוצר איתן קלינמן הולך ומאיר,איתן קלינמן,2,3
איתן קלינמן בסינגל ראשון – בלהט הנשמה,איתן קלינמן,0,1
הזמר שלום משה פריינד עם סינגל חדש להתודע ולהגלות,שלום משה פריינד,1,3
קפיצת הדרך לחודש אב ''כי נחם'' של צליל וזמר,צליל וזמר,9,10
יהודה כץ & המעגל - ליבי ובשרי,יהודה כץ,0,1
אברהם סאמעט – אהבתי,אברהם סאמעט,0,1
שלומי דסקל ומקהלת שירה – מחרוזת פרחי לונדון,פרחי לונדון,6,7
אלי וייס ומקהלת ויז'ניץ בביצוע ללהיט כנשר,אלי וייס,0,1
"אלי וייס, מקהלת קאפלה - המאיר לארץ",אלי וייס,0,1
אסף לוי מארח את האחים עילאי וניתאי צרפתי ''כאן לפניך'',אסף לוי,0,1
נדב גדליה - מנוחה ושמחה אור ליהודים,נדב גדליה,0,1
היוצר נדב גדליה חוזר - חוס אלוקי ממעונך,נדב גדליה,1,2
יואלי דוידוביץ שרוליק מנדלסון מוישי מנדלסון במסיבת אולפן סוערת,יואלי דוידוביץ,0,1
"יואלי דוידוביץ, מוטי גולדמן ויואלי קליין & מקהלת מלכות בקאבר ללהיט ממלכת כהנים",יואלי דוידוביץ,0,1
האחים שפירא בביצוע ווקאלי לשיר של פינקי וועבר ''עד אנה'',האחים שפירא,0,1
האחים שפירא בסינגל ווקאלי מרגש ''נחם'',האחים שפירא,0,1
שיר הפתק נחמן לייפר,נחמן לייפר,2,3
שמעון קרמר חוזר באלבום חדש באנגלית -דוגמה,שמעון קרמר,0,1
אלול יהודה שמעה,יהודה שמעה,1,2
יהודה שמעה בסינגל חדש מדוע למה ואיך,יהודה שמעה,0,1
עקיבא שכטר מארח את פיני אסטרייכר ותזמורתו במחרוזת ריקודים,עקיבא שכטר,0,1
עקיבא שכטר בסינגל בכורה - ואמר ביום ההוא,עקיבא שכטר,0,1
יוהן מיכאל בסינגל החמישי - 'בואי בשלום',יוהן מיכאל,0,1
מופיע האסק 32 - יעקב שוואקי,האסק,1,1
01 - פתיחה האסק 22,האסק,3,3
הערשי רוזנבאום מקפיץ במחרוזת ריקודים אנרגטית,הערשי רוזנבאום,0,1
הערשי רוזנבאום מגיש שמחה ונחת,הערשי רוזנבאום,0,1
די נאטור (הטבע) היצירה האדירה של יו''ט ערליך בביצוע מחודש ע''י יואלי פלקוביץ ואברומי ברקו,יואלי פלקוביץ,13,14
אבישי רוזן מחדש,אבישי רוזן,0,1
ליאור נרקיס בדואט עם שוקי ברוך השם אני נושם,ליאור נרקיס,0,1
מחרוזת אנרגיה אלי אטיאס,אלי אטיאס,2,3
אלי אטיאס - ניצוצות,אלי אטיאס,0,1
09 חיים אדלר ובנו ישראל אדלר זועקים רחמנו טאטע!,חיים אדלר,1,2
החזן האגדי חיים אדלר ובנו ישראל ריגשו בדינר היוקרתי - גייט א איד,חיים אדלר,2,3
מחרוזת סוכות איחוד הלהקות  מרדכי יצהר ואהללה ומזמור שיר ושיר חדש ונשמחה והניגון שבלב,מרדכי יצהר,5,6
יוני זיגלבוים - מה נעשה,יוני זיגלבוים,0,1
יוני זיגלבוים וגד אלבז - טעם וריח,יוני זיגלבוים,0,1
יוחנן אורי וגדולי הזמר החסידים במחרוזת פורים בשם ''חרבונא טיש'',יוחנן אורי,0,1
להיות בשמחה - יעקב זינגבוים,יעקב זינגבוים,3,4
יעקב זינגבוים - מעט אור,יעקב זינגבוים,0,1
01 פרק שירה - משה רוזנברג וידידים,משה רוזנברג,4,5
דוד שוורץ שר בשבילי נברא העולם,דוד שוורץ,0,1
דוד שוורץ מודה להשי''ת בסינגל חדש ''תודה'',דוד שוורץ,0,1
שלומי דקס - שמע ישראל,שלומי דקס,0,1
יוחאי כהן ולהקתו - מחרוזת חתונה ענקית,יוחאי כהן,0,1
יוחאי כהן - אנא ענני,יוחאי כהן,0,1
נתנאל גנץ שר 'נכספה' – גם בספירת העומר,נתנאל גנץ,0,1
שמחה ליינר ומקהלת המזמרים במחרוזת להיטים,המזמרים,3,3
הבדחן ישראל שפירא ומקהלת המזמרים ריגשו במצווה טאנץ,המזמרים,4,4
דוד סיטבון ובנו בשיר מרגש אבא שלי,דוד סיטבון,0,1
דוד סיטבון בביצוע אקוסטי ללבחור נכון,דוד סיטבון,0,1
שלוימי בוקשפן מכניס לאווירה עם מחרוזת שירי הימים הנוראים,שלוימי בוקשפן,0,1
חיים נוטוביץ - והשיב לב אבות,חיים נוטוביץ,0,1
אבישי לוי בסניגל חדש – הריקוד מתחיל,אבישי לוי,0,1
"לכבוד שמחת בית בעלזא, הרב שלמה קאליש בלחן חדש הללוקה",שלמה קאליש,6,7
"נפתלי קמפה, מוטי פלדמן ומוטי אילוביץ שרים יחדיו זכרתי",מוטי פלדמן,3,4
מוטי פלדמן בסינגל חדש ''מן המיצר'',מוטי פלדמן,0,1
אנא עבדא הזמר והמלחין יוסי לוונבראון בסינגל חדש,יוסי לוונבראון,4,5
יוסי לוונבראון מארח את אלי שלום אודה השם,יוסי לוונבראון,0,1
נחמן בוימל מקפיץ עם 'ניגון באבוב'  -,נחמן בוימל,0,1
נחמן בוימל בסינגל בכורה – אין כל עצב,נחמן בוימל,0,1
איצי קופולוביץ' - 'והביאותים',איצי קופולוביץ,0,1
הרופא איצי קופולוביץ בסינגל בכורה כי הם חיינו,איצי קופולוביץ,1,2
מקהלת שירה שרים 'צמד רעים',צמד רעים,4,5
עמית סופר – ניגון הבעל שם טוב,עמית סופר,0,1
השבעתי שמעון מלכובסקי,שמעון מלכובסקי,1,2
חיים וייס מרגש עם השיבנו,חיים וייס,0,1
עין הסערה להקת המדרגות,להקת המדרגות,2,3
חיים שלמה מאייעס שר רק תורה של מוטי שטיינמץ,חיים שלמה מאייעס,0,2
הזמר חיים שלמה מאייעס חשף שיר חדש שלו אין אדם נוקף אצבעו,חיים שלמה מאייעס,1,3
דיג_יי מור מויאל סט פורים 2021,מור,1,1
החידוש של מור אלקיים רפאני,מור,2,2
יהושע בערקא ומקהלת ידידים מקפיצים,יהושע בערקא,0,1
יוסף וורטלסקי בסינגל בכורה – קה קלי,יוסף וורטלסקי,0,1
אליהו שטיין בסינגל בכורה חוסה,אליהו שטיין,0,1
שלמה ברונר ותזמורתו מארחים את הזמר אלי הרצליך,שלמה ברונר,0,1
שלמה ברונר בסינגל חדש 'אפשר לפעול ולתקן',שלמה ברונר,0,1
מרדכי זלצר & יוסי גולדשטיין - כד יתבון,יוסי גולדשטיין,3,4
דוד לואי ומנחם הרמן במחרוזת אנרגטית,דוד לואי,0,1
דוד לואי בסינגל חדש משירי פנחס וולף יום יום,דוד לואי,0,1
גיל קפטן בסינגל שלישי - מים רבים,גיל קפטן,0,1
מאיר קליינר מקפיץ במחרוזת ''בך בטחו'' (קרליבך - חב''ד - ברסלב),מאיר קליינר,0,1
מאיר קליינר מארח את יוסף קרדונר - נכספה,מאיר קליינר,0,1
אהרן יוסף שפילמאן עם שיר חדש לחנוכה קריגעלע,אהרן יוסף שפילמאן,0,2
אריק דביר - נרקוד,אריק דביר,0,1
אריק דביר - בין כסא לעשור,אריק דביר,0,1
שמואל שפירו ואלי יפה ריגשו בפריז 'א אידישע מאמע',שמואל שפירו,0,1
מנדי שפירו & הרב שמואל שפירו בסינגל חדש ''בנים לבניך'',שמואל שפירו,4,5
אנא עבדא ארז לב ארי ואביעד דרף,ארז לב ארי,2,4
ארז לב ארי - הרכן ראש,ארז לב ארי,0,2
שרוליק רוזנטל שר ''נעימות בתורה'' שיצא לעילוי נשמת הרוג אסון מירון אלי כהן ז''ל,אלי כהן,13,14
אלי כהן בשיר לזכרו לרב אורי זוהר ז''ל ''הלך איתי'',אלי כהן,0,1
עמית ליסטוונד 'יש אמונה' השנייה בסדרת 'קפיצת הדרך',עמית ליסטוונד,0,1
עמית ליסטוונד - יש אמונה - רמיקס,עמית ליסטוונד,0,1
ישי מדר במחרוזת קצבית יש מצב רוח,ישי מדר,0,1
האחים פורטנוי שרים את שירת העשבים של רבי נחמן,האחים פורטנוי,0,1
בנימין אצרף הכוכב הצעיר במשאפ תפילה,בנימין אצרף,0,1
החזן יעקב מוצן בסינגל ל'ישמחו במלכותך',יעקב מוצן,1,2
ישראל שטרן מגיש שיר הישועות של ראש הישיבה שבתי עם יעקב מוצן,יעקב מוצן,10,11
חיים שלמה מייעס בסינגל חדש – אוי א בראך,חיים שלמה מייעס,0,2
אייל אביב - נפלתי וקמתי,אייל אביב,0,1
אייל אביב בסינגל חדש משירי ר פייטל לוין אין כאלוקינו,אייל אביב,0,1
עומר אדם & משה פרץ & רותם כהן יש,משה פרץ,3,4
63B20000 משה פרץ עם יובל טייב בהופעה חיה בביצוע נדיר תפילה לי,משה פרץ,1,2
17 יונתן שיינפלד – רגעים,יונתן שיינפלד,1,2
ה''טראמפ'' של המוסיקאי ישראל שטרן,ישראל שטרן,4,5
ישראל שטרן מגיש שיר הישועות של ראש הישיבה שבתי עם יעקב מוצן,ישראל שטרן,0,1
החזן צבי וייס מארח ומגיש אוצר מניגוני ר' בן-ציון שנקר זל – J,בן-ציון שנקר,9,12
מנחם מושקוביץ בסינגל מרגש ''כסא רחמים'',מנחם מושקוביץ,0,1
כסא רחמים מנחם מושקוביץ,מנחם מושקוביץ,2,3
14 יוני ולביא גנוט מארחים את אריק סיני – אולי ירחם,אריק סיני,6,7
יוני ולביא גנוט & אריק סיני - אולי ירחם,אריק סיני,4,5
"ישי ריבו, עמיר בניון, אמיר דדון",אמיר דדון,6,7
נערי הפלא יהודה רוזן וכתריאל לוי בין קודש לחול קאבר אמיר דדון ושולי רנד,אמיר דדון,10,11
ביום ההוא הבלדה השקטה של גרשון ורובה,גרשון ורובה,5,6
גרשון ורובה והתזמרות מקפיצים במחרוזת,גרשון ורובה,0,1
רועי לביא בשיר חדש - לכתחילה אריבער,רועי לביא,0,1
רועי לביא מגיש לכתחילה אריבער – הגרסה הווקאלית,רועי לביא,0,1
גרוב סגול תן לזה לזרום,גרוב סגול,0,1
אהרן שלמה כץ בסינגל בכורה שמונה עשרה,אהרן שלמה כץ,0,2
ישראל צוברי בשיר מתוך התהילים ''אל תעזבני'',ישראל צוברי,0,1
ישראל צוברי במחרוזת שרים ל''אמא'',ישראל צוברי,0,1
לייזר ברוק מבצע את הקינה הנודעת אלי ציון ועריה,אלי ציון,6,7
05 שלמה זלמן הורביץ לקראת שבת נחמו''חמו נחמו עמי'',שלמה זלמן הורביץ,1,3
נתן שטיינברג - היטן מיינע אוייגן,נתן שטיינברג,0,1
גבי כהן בסינגל חדש וקרבתנו,גבי כהן,0,1
גבי כהן בסינגל חדש 'ולירושלים',גבי כהן,0,1
ר' יונתן שטנצל & מקהלת נרננה בשיר 'בא אל פרעה כי אני הכבדתי את ליבו,יונתן שטנצל,2,3
הרב יונתן שטנצל מספר עדות מטלטלת - חזר מהמתים - נס מירון,יונתן שטנצל,1,2
ראובן יזדיאן בסינגל חדש איפה אני,ראובן יזדיאן,0,1
עכשיו מתבהר ראובן יזדיאן,ראובן יזדיאן,2,3
יהודה לויכטר מארח את ביני לנדאו ל'שירת העשבים',יהודה לויכטר,0,1
"גן ישראל שינית את חיי - נמואל הרוש, אבי פיאמנטה, מנדי ג'רופי",אבי פיאמנטה,9,10
ילד הפלא ידידיה וקסלר אהבתי,ידידיה וקסלר,2,3
המלחין הרב פנחס וולף מוציא את ״שירי פנחס 4״,פנחס וולף,2,3
דוד לואי בסינגל חדש משירי פנחס וולף יום יום,פנחס וולף,5,6
הרב רונן חזיזה - שפכו לפניו לבבכם,רונן חזיזה,1,2
הרב רונן חזיזה מחדש שיר ישן שלו מרגש ומיוחד - ''נפתחו השמים'',רונן חזיזה,1,2
שמואלי הורביץ - מי אדיר,שמואלי הורביץ,0,1
יונתן שווארץ באלבום חדש באידיש א גוטע ברכה • האזינו לטעימות,יונתן שווארץ,0,1
'קפיצת הדרך' מחדשים את דף גמרא של הרב יהודה דים,יהודה דים,10,11
יהודה דים - החיים האלה,יהודה דים,0,1
שימי לוי - שמחת בס מיקס -רמיקס לכבוד שמחת בית השואבה,שימי לוי,0,1
אלי ביגון – שבת היום,אלי ביגון,0,1
אלי ביגון חוזר עם להיט חדש ''למעלה מן הטבע'',אלי ביגון,0,1
אלנתן אברג'ל – תשוב אלינו-לזכרו של מרן,אלנתן אברג'ל,0,1
אלנתן אברג'ל בשיר חדש תודה לאבא,אלנתן אברג'ל,0,1
אל תשליכני לעת זיקנה - אביהו מדינה ושימי תבורי,אביהו מדינה,5,6
לקראת פורים משחרר צבי זילברברג מחרוזת שירים חסידית קצבית,צבי זילברברג,3,4
מקהלת ברודערס בביצוע ווקאלי 'התנערי' של ברוך של,מקהלת ברודערס,0,1
מקהלת ברודערס בביצוע מרגש לשיר נשמה,מקהלת ברודערס,0,1
ריש לקיש הלחין ושר את הפיוט של רבי ישראל נגארה זצוקל,ריש לקיש,0,1
אבירם שוקרון מתפלל - תפילת אבינו מלכנו (קורונה),אבירם שוקרון,0,1
גד אלבז & דודו פישר - שנו את העולם,דודו פישר,3,4
28 - דודו פישר - אשת חיל - [Windos,דודו פישר,2,3
לא לבד אייל טוויטו,אייל טוויטו,2,3
מנדי ווארש בסינגל חדש ''שמע בני'',מנדי ווארש,0,1
מנדי ווארש מגיש ראש השנה אומן,מנדי ווארש,0,1
גד אלבז & KLMN מארחים את טל ועקנין ואהרון הולדר - קבלה,טל ועקנין,6,7
טל ועקנין עלה,טל ועקנין,0,1
יהודה פרוינדליך - יש הכל,יהודה פרוינדליך,0,1
יהודה פרוינדליך בסינגל שני ''להודות'',יהודה פרוינדליך,0,1
אבי צליח  - הבבא סאלי,אבי צליח,0,1
ישי בן חיים מארח את אבי צליח – אדון הסליחות,אבי צליח,5,6
רזיאל חי בסינגל כורדי הלילה חתונה,רזיאל חי,0,1
תחייך אל העולם  רמיקס רזיאל חי ודי ג_י אור מויאל,רזיאל חי,5,6
יצחק פנחסי - פיש פיש,יצחק פנחסי,0,1
אהרן דויטש עם שיר של תקווה - נגן עוד שיר,אהרן דויטש,0,1
רב'ה רב'ה רב'ה בעיירה המושלגת 'דינוב',דינוב,6,6
מודים אנחנו לך - דינוב,דינוב,4,4
להקת חסידיזיץ - שיר הפרטיזנים,להקת חסידיזיץ,0,1
סנדי שמואלי בשיר חדש ומשמח ''אוטוטו בקרוב בימינו'',סנדי שמואלי,0,1
אייל ישראל שטרנליב בסינגל בכורה נשמה יפה,אייל ישראל שטרנליב,0,2
מוישי וייס - בהילולא דבר יוחאי (מחרוזת שירי לג בעומר),מוישי וייס,0,1
מוישי וייס הלחין ושר ''אנעים זמירות'',מוישי וייס,0,1
יעקב יאנג חוזר (16 שנים מהאלבום האחרון) בשיר חדש ''ושננתם'',יעקב יאנג,0,1
יעקב יאנג בקאבר ללהיט ''והיא שעמדה'' של שוואקי,יעקב יאנג,0,1
אברימי גולדשטיין מגיש פרק שירה,אברימי גולדשטיין,0,1
אברימי גולדשטיין מגיש מיין שטיבל,אברימי גולדשטיין,0,1
חיים חדד בבלדה מרגשת – חומות,חיים חדד,0,1
חיים חדד בסינגל חדש אשת חיל,חיים חדד,0,1
מאיר-מריו חקשור - הכל עוד יסתדר,מריו חקשור,2,3
"מריו חקשור, שחר - נחכה לך (קאבר)",מריו חקשור,0,1
הרשי מושקוביץ & שמשי לברון בסינגל לחתן צביקי סלמון,הרשי מושקוביץ,0,1
07 אהיים - שלמה ועמי כהן,שלמה ועמי כהן,3,5
שלמה ועמי כהן סוחפים עם הלהיט הקצבי 'רבי שמעון',שלמה ועמי כהן,0,2
Purim Mayhem - עמי הלר,עמי הלר,3,4
בנצי טאבאק משחרר סינגל המוקדש לדונאלד טראמפ נגד ההדחתו טראמפ'לה,בנצי טאבאק,0,1
יוסי כהן בסינגל בכורה - אשת חיל,יוסי כהן,0,1
"יוסי כהן, חוני צוקר, מקהלת קאפעליע - ניגון ר' יענק'ל דוקשיצער",יוסי כהן,0,1
שמואל יצחקי מרגש לטב עביד,שמואל יצחקי,0,1
יעקב שטיינרמן בסינגל חדש הודו להשם,יעקב שטיינרמן,0,1
יעקב שטיינרמן הלחין ושר 'גדלו',יעקב שטיינרמן,0,1
הזמר יואל דוד גולדשטיין בסינגל מקפיץ 'הנחלת תורה',יואל דוד,1,2
יואל דוד גולדשטיין מגיש מחרוזת קומזיץ מלאת רגש ודביקות,יואל דוד,0,1
עודד מנשרי בסינגל חדש הרים גבוהים,עודד מנשרי,0,1
יאיר דוד - פסגת החיים,יאיר דוד,0,1
יאיר דוד ומנדי ג'רופי בדואט – כולי שלך,יאיר דוד,0,1
גולן אזולאי - יש לי ת'ניגון,גולן אזולאי,0,1
עילי אבידני - מאמין,עילי אבידני,0,1
21 משה כורסיה – מישהו יקרא לך אמא,משה כורסיה,1,2
אהללנו - אליעזר קאליש,אליעזר קאליש,2,3
אליעזר קאליש מגיש 'מנוחה ושמחה',אליעזר קאליש,0,1
וידעו כי אתה מנחם לוי ויוני שלמה,מנחם לוי,3,4
"מנחם לוי, יוני שלמה - וידעו כי אתה",מנחם לוי,0,1
ברן יחד יוני גנוט _ אהוד בנאי,אהוד בנאי,6,7
אבירן אהרון - אהבת חינם (ווקאלי),אבירן אהרון,0,1
ילד הפלא פיני קליין ממונטריאול מרגש עם והאר עינינו בתורתך,פיני קליין,2,3
משה דוד שטיין בשיר חתונה - עוד ישמע,דוד שטיין,1,2
משה דוד שטיין בסינגל חדש ''יתברך'',דוד שטיין,1,2
אייל עמרם בסינגל בכורה – אל תוותר,אייל עמרם,0,1
אייל עמרם - תחייך,אייל עמרם,0,1
חיים צדיק בסינגל חדש – חי וקיים,חיים צדיק,0,1
חיים צדיק מגיש סינגל חדש 'סליחה שלא נגמרת,חיים צדיק,0,1
יואל אלהרר מתכונן לשבת,יואל אלהרר,0,1
קבלת שבת יואל אלהרר,יואל אלהרר,2,3
אברהם פריד בשיחת חג מיוחדת ומרתקת עם יובל סטופל,יובל סטופל,7,8
הכוכב העולה פיניע שטיינווארצעל במחרוזת חופה,פיניע שטיינווארצעל,2,3
הזמר והיוצר ינון טייב עם סינגל חדש – לכה דודי,ינון טייב,2,3
"אלפים בזיץ בבנייני האומה עם שמואלי אונגר וענק הזמר החסידי מרדכי בן-דוד, ועוד",מרדכי בן-דוד,10,13
נחמן זלטא - נחל נובע מקור חכמה,נחמן זלטא,0,1
יפתח דקל - עומק האהבה,יפתח דקל,0,1
דודו אהרון - הנה היא נכנסת - הקליפ הרשמי!,דודו אהרון,0,1
"אבא, סלח לי - דודו אהרון",דודו אהרון,5,6
אלעד שער מחדש את יאיר גדסי – אמונה,יאיר גדסי,4,5
נאור אלחדד מרגש בסינגל חדש - 'מי אדיר',נאור אלחדד,0,1
נאור אלחדד בקאבר לשיר של שוואקי 'תפילת כלה',נאור אלחדד,0,1
"04 - אברימי רוט, דודי הרץ ושלמה כהן - להתענג",דודי הרץ,5,6
מיקי שפיצר מפתיע בשיר- רפאנו,מיקי שפיצר,0,1
האחים סלומון מארחים את איתן כ''ץ ''ברכך'',האחים סלומון,0,1
עדן חסון - זה בא אליי בלילה   Eden Hason - Ze Ba Elay Balayla (320  kbps) (file,עדן חסון,0,1
עדן חסון - הלב שלי,עדן חסון,0,1
אייל דביר - מהמעט שנשאר,אייל דביר,0,1
אבי בן ישראל וילד הפלא נהוראי תורג'מן - ואפילו בהסתרה,נהוראי תורג'מן,5,6
דוד צוברי בסינגל חדש 'טוב',דוד צוברי,0,1
למאי נפקא מינה,נפקא מינה,1,2
יעקב קליין _ אלי סקייסט - ובנה אותה,יעקב קליין,0,1
יעקב קליין בסינגל חדש  בעלי תשובה,יעקב קליין,0,1
אליה גבאי בסינגל חדש ומרגש מתוך צמאה 6 'לכה דודי',אליה גבאי,0,1
משה דאודי מגיש גד אלבז  ''יהיה לי טוב'' ווקאלי,משה דאודי,0,1
משה דאודי ברימיקס לשיר של ישי ריבו לשוב הביתה,משה דאודי,0,1
מוטי מונק - יושב ליד זכרון משה,מוטי מונק,0,1
מוטי מונק בסינגל חדש,מוטי מונק,0,1
ישראל לאוב - קולי,ישראל לאוב,0,1
הראפר ניסים בלאק מארח את ישראל לאוב A Million years‏,ישראל לאוב,5,6
דניאל דהאן בקאבר ייחודי – להיות לכם,דניאל דהאן,0,1
דניאל דהאן עם שיר חדש ומרענן 'אחד מי יודע',דניאל דהאן,0,1
נפתלי הרשטיק והמקהלה מבצעים את תפילת טל של יוסלה רוזנבלט,נפתלי הרשטיק,0,1
מה אברך אופיר אלבז,אופיר אלבז,2,3
אבא אופיר אלבז,אופיר אלבז,1,2
מיילך קהאן בסינגל חדש – יומם,מיילך קהאן,0,1
שמוליק ישורון מתחנן בסינגל חדש ''בטל מעלינו'',שמוליק ישורון,0,1
חביב אלבי  רמיקס יניב בן משיח די גי_ יוסי אזולאי,יוסי אזולאי,10,11
13 האחים למר בביצוע מרשים  לא תחמוד,האחים למר,1,2
03 האחים למר בביצוע מרשים  לא תחמוד,האחים למר,1,2
רולי דיקמן בדואט עם דוד דאור תן לי יד,דוד דאור,4,5
אלימלך זינגער מגיש איך דאנק דיר השם,אלימלך זינגער,0,1
לקראת הימים הנוראים ישראל וקסלמן מלחין ושר 'כהיום הזה' רדיו,ישראל וקסלמן,3,4
אברימי שטראוס - ושאבתם מים בששון,אברימי שטראוס,0,1
נתנאל לייפר & שי ברק - כיכר השמחה - מחרוזת שמחת בית השואבה עם מיטב הזמרים,שי ברק,3,4
אלעזר פרץ במיזם חדש החסידי קאברס',אלעזר פרץ,0,1
ישראל ברגמן מגיש סינגל ראשון מתוך האלבום הרביעי בסדרת 'שבת המלכה',ישראל ברגמן,0,1
אליעד אליהו חוזר לשיר - שבת המלכה,אליעד אליהו,0,1
8 שנים אחרי פטירתו של נער הפלא דוד היל ז''ל האזינו לשירו 'ונפשי',דוד היל,7,8
זאבי הופמן בסינגל בכורה זה הזמן,זאבי הופמן,0,1
שאול חיון בשיר על מרן 'חזור אלינו',שאול חיון,0,1
אליקים ביננשטוק מגיש את ''רפאנו'' בדואט עם בנו,אליקים ביננשטוק,0,1
אליקים ביננשטוק ושרוליק הרשטיק במחרוזת חנוכה אינסטרומנטלית,אליקים ביננשטוק,0,1
אבי לנקרי - גשם גשם מטפטף,אבי לנקרי,0,1
LINKTONE - היוצר צפריר יפרח - ללא מילה II,צפריר יפרח,3,4
הבדלה יחיאל נהרי שבת חיי שרה התשע-ו בית הכנסת אבוהב יחיאל נהר,יחיאל נהרי,1,2
להקת המושב בשיר לט''ו בשבט - אדם,להקת המושב,0,1
עופר הלוי עם לחן מקורי לפיוט המוכר אדון הסליחות,עופר הלוי,0,1
- איציק ויינגרטן - תרקדו - חסידי מקורי,איציק ויינגרטן,1,2
עם אחד  רמיקס ארי גולדוואג ו די ג_י ינון מרדכי,ינון מרדכי,9,10
נער הפלא מוישי גרין בצמד שירים לקראת ראש השנה באומן,מוישי גרין,2,3
וכולם מקבלים קובי אוז _ אהרון רזאל _ יונתן רזאל _ אלירן מאזוז _ עזרא גטנו _ מקהלת ישיבת מקור חיים,קובי אוז,3,4
אבי זוהר יוצא עם שיר חדש אזכרה,אבי זוהר,0,1
אהרל'ה וינטרוב בסינגל חדש לפסח מה נשתנה,אהרל'ה וינטרוב,0,1
החזן נתנאל אילוביצקי בשיר חדש כבודו,נתנאל אילוביצקי,1,2
שלום פרוינד בסינגל בכורה– דרכה של תורה,שלום פרוינד,0,1
ליאור דוד יוצא באלבום בכורה. האזינו לשיר - הכרת הטוב,ליאור דוד,0,1
האחים בוקסבוים -  שאל ממני - וואקלי,האחים בוקסבוים,0,1
אני מאמין - ר' יעקב יוסף פלברבוים,יעקב יוסף פלברבוים,5,7
יהודה שפירו - יפתח,יהודה שפירו,0,1
חילו גנוט איך קום שוין אהיים,חילו גנוט,0,1
תומר חתוכה בבלדת חופות חדשה – בואי כלה,תומר חתוכה,0,1
אהבתי מאת פ. אספיס,פ. אספיס,2,4
ילד הפלא דודי לינקר & משה כהן בדואט הטוב כי לא כלו,משה כהן,5,6
אלישיב כהן בסינגל ''ליבא'',אלישיב כהן,0,1
מיקי רוזנבאום & חנן יובל - י-ה ריבון,מיקי רוזנבאום,0,1
מיקי רוזנבאום & חנן יובל - י-ה ריבון,חנן יובל,3,4
